current_station,hour,median_fullness_rate,station,factor,efficiency,fullness_based_on_x_observations
"Windsor Terrace, Hoxton",22,0.3333333333333333,"Windsor Terrace, Hoxton",0.6864864864864866,0.35315315315315327,63
"Windsor Terrace, Hoxton",23,0.375,"Windsor Terrace, Hoxton",0.6500000000000001,0.27500000000000013,62
"Wood Street, Guildhall",0,0.058823529411764705,"Wood Street, Guildhall",0.5,0.4411764705882353,42
"Wood Street, Guildhall",1,0.058823529411764705,"Wood Street, Guildhall",0.2,0.1411764705882353,39
"Wood Street, Guildhall",2,0.058823529411764705,"Wood Street, Guildhall",0.5,0.4411764705882353,39
"Wood Street, Guildhall",3,0.058823529411764705,"Wood Street, Guildhall",0.5,0.4411764705882353,37
"Wood Street, Guildhall",4,0.058823529411764705,"Wood Street, Guildhall",0.5,0.4411764705882353,37
"Wood Street, Guildhall",5,0.058823529411764705,"Wood Street, Guildhall",0.5,0.4411764705882353,38
"Wood Street, Guildhall",6,0.058823529411764705,"Wood Street, Guildhall",0.2,0.1411764705882353,39
"Wood Street, Guildhall",7,0.11764705882352941,"Wood Street, Guildhall",0.4946745562130179,0.3770274973894885,53
"Wood Street, Guildhall",8,0.23529411764705882,"Wood Street, Guildhall",0.5489539748953975,0.3136598572483387,109
"Wood Street, Guildhall",9,0.47058823529411764,"Wood Street, Guildhall",0.6500000000000001,0.1794117647058825,104
"Wood Street, Guildhall",10,0.5882352941176471,"Wood Street, Guildhall",0.5967741935483876,0.008538899430740488,104
"Wood Street, Guildhall",11,0.6470588235294118,"Wood Street, Guildhall",0.5391304347826087,0.1079283887468031,102
"Wood Street, Guildhall",12,0.6470588235294118,"Wood Street, Guildhall",0.48831168831168836,0.15874713521772343,102
"Wood Street, Guildhall",13,0.6470588235294118,"Wood Street, Guildhall",0.5000000000000004,0.14705882352941135,102
"Wood Street, Guildhall",14,0.6470588235294118,"Wood Street, Guildhall",0.4666666666666667,0.18039215686274512,102
"Wood Street, Guildhall",15,0.6470588235294118,"Wood Street, Guildhall",0.4190476190476191,0.22801120448179268,102
"Wood Street, Guildhall",16,0.6470588235294118,"Wood Street, Guildhall",0.44000000000000006,0.20705882352941174,103
"Wood Street, Guildhall",17,0.5294117647058824,"Wood Street, Guildhall",0.496703296703297,0.03270846800258537,99
"Wood Street, Guildhall",18,0.17647058823529413,"Wood Street, Guildhall",0.30000000000000004,0.12352941176470592,79
"Wood Street, Guildhall",19,0.17647058823529413,"Wood Street, Guildhall",0.2,0.023529411764705882,55
"Wood Street, Guildhall",20,0.11764705882352941,"Wood Street, Guildhall",0.2923076923076923,0.1746606334841629,53
"Wood Street, Guildhall",21,0.058823529411764705,"Wood Street, Guildhall",0.2,0.1411764705882353,48
"Wood Street, Guildhall",22,0.058823529411764705,"Wood Street, Guildhall",0.2,0.1411764705882353,51
"Wood Street, Guildhall",23,0.058823529411764705,"Wood Street, Guildhall",0.5,0.4411764705882353,48
"Woodstock Grove, Shepherd's Bush",0,0.375,"Woodstock Grove, Shepherd's Bush",0.6250000000000002,0.2500000000000002,119
"Woodstock Grove, Shepherd's Bush",1,0.3333333333333333,"Woodstock Grove, Shepherd's Bush",0.2,0.1333333333333333,119
"Woodstock Grove, Shepherd's Bush",2,0.3333333333333333,"Woodstock Grove, Shepherd's Bush",0.5000000000000001,0.1666666666666668,120
"Woodstock Grove, Shepherd's Bush",3,0.375,"Woodstock Grove, Shepherd's Bush",0.5,0.125,120
"Woodstock Grove, Shepherd's Bush",4,0.375,"Woodstock Grove, Shepherd's Bush",0.2,0.175,120
"Woodstock Grove, Shepherd's Bush",5,0.3333333333333333,"Woodstock Grove, Shepherd's Bush",0.2,0.1333333333333333,120
"Woodstock Grove, Shepherd's Bush",6,0.3333333333333333,"Woodstock Grove, Shepherd's Bush",0.3750000000000001,0.041666666666666796,120
"Woodstock Grove, Shepherd's Bush",7,0.2916666666666667,"Woodstock Grove, Shepherd's Bush",0.56,0.26833333333333337,119
"Woodstock Grove, Shepherd's Bush",8,0.3333333333333333,"Woodstock Grove, Shepherd's Bush",0.5,0.16666666666666669,121
"Woodstock Grove, Shepherd's Bush",9,0.3333333333333333,"Woodstock Grove, Shepherd's Bush",0.5,0.16666666666666669,124
"Woodstock Grove, Shepherd's Bush",10,0.35416666666666663,"Woodstock Grove, Shepherd's Bush",0.392857142857143,0.038690476190476386,124
"Woodstock Grove, Shepherd's Bush",11,0.3333333333333333,"Woodstock Grove, Shepherd's Bush",0.5,0.16666666666666669,124
"Woodstock Grove, Shepherd's Bush",12,0.3333333333333333,"Woodstock Grove, Shepherd's Bush",0.5,0.16666666666666669,124
"Woodstock Grove, Shepherd's Bush",13,0.3333333333333333,"Woodstock Grove, Shepherd's Bush",0.5446808510638298,0.21134751773049648,124
"Woodstock Grove, Shepherd's Bush",14,0.3333333333333333,"Woodstock Grove, Shepherd's Bush",0.56,0.22666666666666674,120
"Woodstock Grove, Shepherd's Bush",15,0.3333333333333333,"Woodstock Grove, Shepherd's Bush",0.56,0.22666666666666674,121
"Woodstock Grove, Shepherd's Bush",16,0.375,"Woodstock Grove, Shepherd's Bush",0.5,0.125,123
"Woodstock Grove, Shepherd's Bush",17,0.3333333333333333,"Woodstock Grove, Shepherd's Bush",0.5,0.16666666666666669,123
"Woodstock Grove, Shepherd's Bush",18,0.4166666666666667,"Woodstock Grove, Shepherd's Bush",0.6081632653061229,0.19149659863945617,123
"Woodstock Grove, Shepherd's Bush",19,0.4166666666666667,"Woodstock Grove, Shepherd's Bush",0.5,0.08333333333333331,123
"Woodstock Grove, Shepherd's Bush",20,0.4166666666666667,"Woodstock Grove, Shepherd's Bush",0.5,0.08333333333333331,123
"Woodstock Grove, Shepherd's Bush",21,0.4166666666666667,"Woodstock Grove, Shepherd's Bush",0.4307692307692308,0.014102564102564108,121
"Woodstock Grove, Shepherd's Bush",22,0.4166666666666667,"Woodstock Grove, Shepherd's Bush",0.3538461538461539,0.06282051282051276,121
"Woodstock Grove, Shepherd's Bush",23,0.375,"Woodstock Grove, Shepherd's Bush",0.4,0.025000000000000022,121
"Woodstock Street, Mayfair",0,0.14285714285714285,"Woodstock Street, Mayfair",0.3643835616438357,0.22152641878669282,66
"Woodstock Street, Mayfair",1,0.09523809523809523,"Woodstock Street, Mayfair",0.2,0.10476190476190478,62
"Woodstock Street, Mayfair",2,0.09523809523809523,"Woodstock Street, Mayfair",0.2,0.10476190476190478,63
"Woodstock Street, Mayfair",3,0.09523809523809523,"Woodstock Street, Mayfair",0.5,0.40476190476190477,62
"Woodstock Street, Mayfair",4,0.09523809523809523,"Woodstock Street, Mayfair",0.5,0.40476190476190477,62
"Woodstock Street, Mayfair",5,0.09523809523809523,"Woodstock Street, Mayfair",0.5,0.40476190476190477,62
"Woodstock Street, Mayfair",6,0.09523809523809523,"Woodstock Street, Mayfair",0.5,0.40476190476190477,61
"Woodstock Street, Mayfair",7,0.09523809523809523,"Woodstock Street, Mayfair",0.5000000000000001,0.4047619047619049,62
"Woodstock Street, Mayfair",8,0.09523809523809523,"Woodstock Street, Mayfair",0.5750000000000001,0.47976190476190483,74
"Woodstock Street, Mayfair",9,0.14285714285714285,"Woodstock Street, Mayfair",0.6151351351351352,0.47227799227799233,117
"Woodstock Street, Mayfair",10,0.2857142857142857,"Woodstock Street, Mayfair",0.5833333333333337,0.297619047619048,123
"Woodstock Street, Mayfair",11,0.2857142857142857,"Woodstock Street, Mayfair",0.6500000000000001,0.36428571428571443,125
"Woodstock Street, Mayfair",12,0.2857142857142857,"Woodstock Street, Mayfair",0.6666666666666667,0.38095238095238104,125
"Woodstock Street, Mayfair",13,0.3333333333333333,"Woodstock Street, Mayfair",0.5,0.16666666666666669,125
"Woodstock Street, Mayfair",14,0.3333333333333333,"Woodstock Street, Mayfair",0.56,0.22666666666666674,124
"Woodstock Street, Mayfair",15,0.3333333333333333,"Woodstock Street, Mayfair",0.5647058823529412,0.23137254901960785,123
"Woodstock Street, Mayfair",16,0.3333333333333333,"Woodstock Street, Mayfair",0.5000000000000001,0.1666666666666668,124
"Woodstock Street, Mayfair",17,0.3571428571428571,"Woodstock Street, Mayfair",0.5,0.1428571428571429,120
"Woodstock Street, Mayfair",18,0.2857142857142857,"Woodstock Street, Mayfair",0.3973154362416108,0.11160115052732511,110
"Woodstock Street, Mayfair",19,0.19047619047619047,"Woodstock Street, Mayfair",0.4032258064516129,0.2127496159754224,109
"Woodstock Street, Mayfair",20,0.19047619047619047,"Woodstock Street, Mayfair",0.2705882352941177,0.08011204481792722,97
"Woodstock Street, Mayfair",21,0.14285714285714285,"Woodstock Street, Mayfair",0.36216216216216224,0.2193050193050194,91
"Woodstock Street, Mayfair",22,0.09523809523809523,"Woodstock Street, Mayfair",0.4589473684210527,0.3637092731829575,87
"Woodstock Street, Mayfair",23,0.09523809523809523,"Woodstock Street, Mayfair",0.8,0.7047619047619048,73
"World's End Place, West Chelsea",0,0.45454545454545453,"World's End Place, West Chelsea",0.8,0.3454545454545455,111
"World's End Place, West Chelsea",1,0.5,"World's End Place, West Chelsea",0.2,0.3,110
"World's End Place, West Chelsea",2,0.45454545454545453,"World's End Place, West Chelsea",0.2,0.2545454545454545,110
"World's End Place, West Chelsea",3,0.4772727272727273,"World's End Place, West Chelsea",0.2,0.2772727272727273,110
"World's End Place, West Chelsea",4,0.45454545454545453,"World's End Place, West Chelsea",0.2,0.2545454545454545,110
"World's End Place, West Chelsea",5,0.5,"World's End Place, West Chelsea",0.2,0.3,111
"World's End Place, West Chelsea",6,0.5,"World's End Place, West Chelsea",0.5000000000000002,2.220446049250313e-16,111
"World's End Place, West Chelsea",7,0.45454545454545453,"World's End Place, West Chelsea",0.5,0.04545454545454547,110
"World's End Place, West Chelsea",8,0.36363636363636365,"World's End Place, West Chelsea",0.4181818181818182,0.054545454545454564,113
"World's End Place, West Chelsea",9,0.3181818181818182,"World's End Place, West Chelsea",0.35000000000000003,0.03181818181818186,106
"World's End Place, West Chelsea",10,0.2727272727272727,"World's End Place, West Chelsea",0.419047619047619,0.1463203463203463,106
"World's End Place, West Chelsea",11,0.2727272727272727,"World's End Place, West Chelsea",0.5,0.2272727272727273,104
"World's End Place, West Chelsea",12,0.2727272727272727,"World's End Place, West Chelsea",0.4363636363636364,0.1636363636363637,107
"World's End Place, West Chelsea",13,0.2727272727272727,"World's End Place, West Chelsea",0.4,0.12727272727272732,107
"World's End Place, West Chelsea",14,0.2727272727272727,"World's End Place, West Chelsea",0.5,0.2272727272727273,105
"World's End Place, West Chelsea",15,0.22727272727272727,"World's End Place, West Chelsea",0.44000000000000006,0.2127272727272728,106
"World's End Place, West Chelsea",16,0.22727272727272727,"World's End Place, West Chelsea",0.5,0.2727272727272727,105
"World's End Place, West Chelsea",17,0.22727272727272727,"World's End Place, West Chelsea",0.5,0.2727272727272727,109
"World's End Place, West Chelsea",18,0.2727272727272727,"World's End Place, West Chelsea",0.5,0.2272727272727273,108
"World's End Place, West Chelsea",19,0.36363636363636365,"World's End Place, West Chelsea",0.5,0.13636363636363635,113
"World's End Place, West Chelsea",20,0.4090909090909091,"World's End Place, West Chelsea",0.5,0.09090909090909088,113
"World's End Place, West Chelsea",21,0.4090909090909091,"World's End Place, West Chelsea",0.6000000000000001,0.19090909090909097,111
"World's End Place, West Chelsea",22,0.45454545454545453,"World's End Place, West Chelsea",0.6500000000000001,0.1954545454545456,112
"World's End Place, West Chelsea",23,0.45454545454545453,"World's End Place, West Chelsea",0.6000000000000001,0.14545454545454556,112
"Wormwood Street, Liverpool Street",0,0.125,"Wormwood Street, Liverpool Street",0.48421052631578954,0.35921052631578954,69
"Wormwood Street, Liverpool Street",1,0.125,"Wormwood Street, Liverpool Street",0.56,0.43500000000000005,64
"Wormwood Street, Liverpool Street",2,0.125,"Wormwood Street, Liverpool Street",0.8,0.675,64
"Wormwood Street, Liverpool Street",3,0.125,"Wormwood Street, Liverpool Street",0.6378378378378379,0.5128378378378379,66
"Wormwood Street, Liverpool Street",4,0.125,"Wormwood Street, Liverpool Street",0.5,0.375,72
"Wormwood Street, Liverpool Street",5,0.125,"Wormwood Street, Liverpool Street",0.5000000000000002,0.3750000000000002,78
"Wormwood Street, Liverpool Street",6,0.1875,"Wormwood Street, Liverpool Street",0.5333333333333334,0.34583333333333344,102
"Wormwood Street, Liverpool Street",7,0.3125,"Wormwood Street, Liverpool Street",0.5223880597014929,0.20988805970149294,108
"Wormwood Street, Liverpool Street",8,0.5625,"Wormwood Street, Liverpool Street",0.6153846153846154,0.05288461538461542,106
"Wormwood Street, Liverpool Street",9,0.8125,"Wormwood Street, Liverpool Street",0.6041450777202071,0.2083549222797929,101
"Wormwood Street, Liverpool Street",10,0.875,"Wormwood Street, Liverpool Street",0.4571428571428572,0.4178571428571428,97
"Wormwood Street, Liverpool Street",11,0.8125,"Wormwood Street, Liverpool Street",0.5,0.3125,94
"Wormwood Street, Liverpool Street",12,0.875,"Wormwood Street, Liverpool Street",0.5,0.375,92
"Wormwood Street, Liverpool Street",13,0.8125,"Wormwood Street, Liverpool Street",0.5,0.3125,92
"Wormwood Street, Liverpool Street",14,0.8125,"Wormwood Street, Liverpool Street",0.5468750000000007,0.26562499999999933,91
"Wormwood Street, Liverpool Street",15,0.8125,"Wormwood Street, Liverpool Street",0.49230769230769234,0.32019230769230766,89
"Wormwood Street, Liverpool Street",16,0.8125,"Wormwood Street, Liverpool Street",0.5348837209302333,0.2776162790697667,91
"Wormwood Street, Liverpool Street",17,0.75,"Wormwood Street, Liverpool Street",0.41428571428571437,0.33571428571428563,97
"Wormwood Street, Liverpool Street",18,0.5,"Wormwood Street, Liverpool Street",0.4307692307692308,0.0692307692307692,108
"Wormwood Street, Liverpool Street",19,0.375,"Wormwood Street, Liverpool Street",0.45396825396825435,0.07896825396825435,103
"Wormwood Street, Liverpool Street",20,0.1875,"Wormwood Street, Liverpool Street",0.5,0.3125,90
"Wormwood Street, Liverpool Street",21,0.1875,"Wormwood Street, Liverpool Street",0.5,0.3125,89
"Wormwood Street, Liverpool Street",22,0.125,"Wormwood Street, Liverpool Street",0.419047619047619,0.294047619047619,86
"Wormwood Street, Liverpool Street",23,0.125,"Wormwood Street, Liverpool Street",0.48235294117647065,0.35735294117647065,82
"Worship Street, Shoreditch",0,0.0784313725490196,"Worship Street, Shoreditch",0.33220338983050857,0.25377201728148896,92
"Worship Street, Shoreditch",1,0.0784313725490196,"Worship Street, Shoreditch",0.8,0.7215686274509805,84
"Worship Street, Shoreditch",2,0.0784313725490196,"Worship Street, Shoreditch",0.5,0.4215686274509804,83
"Worship Street, Shoreditch",3,0.058823529411764705,"Worship Street, Shoreditch",0.5,0.4411764705882353,83
"Worship Street, Shoreditch",4,0.058823529411764705,"Worship Street, Shoreditch",0.5,0.4411764705882353,82
"Worship Street, Shoreditch",5,0.058823529411764705,"Worship Street, Shoreditch",0.5,0.4411764705882353,82
"Worship Street, Shoreditch",6,0.058823529411764705,"Worship Street, Shoreditch",0.5,0.4411764705882353,84
"Worship Street, Shoreditch",7,0.058823529411764705,"Worship Street, Shoreditch",0.56,0.5011764705882353,99
"Worship Street, Shoreditch",8,0.10784313725490197,"Worship Street, Shoreditch",0.435258358662614,0.327415221407712,108
"Worship Street, Shoreditch",9,0.29411764705882354,"Worship Street, Shoreditch",0.4933333333333334,0.19921568627450986,103
"Worship Street, Shoreditch",10,0.47058823529411764,"Worship Street, Shoreditch",0.6000000000000001,0.12941176470588245,100
"Worship Street, Shoreditch",11,0.5098039215686274,"Worship Street, Shoreditch",0.5419354838709678,0.03213156230234038,100
"Worship Street, Shoreditch",12,0.5294117647058824,"Worship Street, Shoreditch",0.5,0.02941176470588236,99
"Worship Street, Shoreditch",13,0.5294117647058824,"Worship Street, Shoreditch",0.6000000000000001,0.07058823529411773,100
"Worship Street, Shoreditch",14,0.5294117647058824,"Worship Street, Shoreditch",0.48915662650602476,0.0402551381998576,102
"Worship Street, Shoreditch",15,0.5098039215686274,"Worship Street, Shoreditch",0.44000000000000006,0.06980392156862736,102
"Worship Street, Shoreditch",16,0.5098039215686274,"Worship Street, Shoreditch",0.49268292682926873,0.017120994739358686,102
"Worship Street, Shoreditch",17,0.45098039215686275,"Worship Street, Shoreditch",0.46666666666666673,0.015686274509803977,103
